idx,fx1_R,fx0d5_R,fx1d5_R,fx2d5_R,fx3_R,fx5_R,fx7_R,fx1_S,fx0d5_S,fx1d5_S,fx2d5_S,fx3_S,fx5_S,fx7_S,fx1_T,fx0d5_T,fx1d5_T,fx2d5_T,fx3_T,fx5_T,fx7_T,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
1263.0,1.77070565568248,0.0220131592949289,0.005870226721903279,0.00442248429367945,0.0588825269824903,0.0342837052777783,0.0144789067642136,1.40575722550512,0.0133513599928002,0.00668809130844922,0.00461017413005586,0.0428504679367977,0.0339840408857818,0.0142077369785806,1.25868599708147,0.00892833157982375,0.0112667286324481,0.00218665651994779,0.0135389467289168,0.027001681821409,0.0127894434051593,50.0,49.15,248.0,0.21,1.81909909756808,1.4668095998376598,1.32480838425523,0.0,7.0
877.0,2.4399384280222596,0.00948265713128937,0.00698853446492326,0.00256353102752416,0.0675703593913457,0.0521004994033855,0.0218881902791159,2.3722622205672903,0.008420772507706809,0.0077169220151986,0.00402999922085986,0.0126835244196648,0.0515123749632071,0.0195939746604239,2.45875315979978,0.0106249726005114,0.00634581513055137,0.0042599021838531205,0.0615047963406098,0.0608379455170211,0.0187258047574615,50.0,49.14,340.0,0.4,2.37513193103523,2.3391973231425296,2.41761515737036,0.0,5.0
1088.0,2.85581041132379,0.009625383878685329,0.00822553203403757,0.00366501472914112,0.10754515956456899,0.0654777209747274,0.0237354279966151,2.47627691671226,0.0106110629634061,0.00783986127195711,0.00441415184953345,0.0793453526282257,0.0670360316705857,0.0231364793633582,2.52371395127434,0.011812083110046999,0.008117997504237891,0.0052803605331561,0.073430253762509,0.0835243301537715,0.0248764436121139,52.5,51.35,355.0,0.48,2.96216536436275,2.60212558871735,2.65317393572941,0.0,6.0
917.0,1.5009511346317699,0.0037323232078641795,0.0174656440732858,0.00142040078181005,0.0050944493869106,0.0262491074446762,0.00893590701375287,1.49483140104879,0.0037102703064592897,0.0170460576357569,0.00204233334227567,0.0018113878459260397,0.0291566826857993,0.00900795367287285,1.49950409684621,0.00520118150941893,0.0148804628949476,0.00160212539293327,0.00745448089155611,0.0269847663125868,0.00841526671006603,52.5,51.96,233.0,0.15,1.33282665320956,1.33133305791053,1.33550649399281,0.0,5.0
556.0,2.2710644253183596,0.007687398618030379,0.00429171244660781,0.0017620632428212602,0.0389127594286223,0.0324453113013667,0.0179043455510143,2.11074062546275,0.00493843941604543,0.007207737352203209,0.00302823104308797,0.00390758305556011,0.0344040298129175,0.0180525192053882,2.21108489968524,0.00977667582086063,0.00777073581256352,0.00220323912988653,0.0391183962936105,0.0367374927753753,0.017885380768137,52.5,51.73,292.0,0.25,1.86125811349613,1.7260242033001798,1.80775740267242,0.0,3.0
156.0,1.0,0.0055008450016002,0.00162664178276276,0.000807346539102942,0.0173439866981543,0.0179894607433636,0.00831911318073344,1.0,0.00556147058045969,0.00164456922839126,0.000816244417748693,0.0175351371910333,0.0181877250955894,0.00841079928569238,1.0,0.00548365243267725,0.0016215578091269,0.0008048232247732,0.0172897790833933,0.0179332357372733,0.00829311227965444,55.0,54.37,305.0,0.26,1.87455649077774,1.86212293437125,1.9030198676945902,0.0,1.0
893.0,3.25724888183936,0.0195298499778555,0.0166918028993704,0.00342173022904622,0.10024071880041902,0.0774650832003562,0.026021595309227003,3.19639313332475,0.0157017719748428,0.0162071352526084,0.0035505013502926,0.0104947259088379,0.0810110359465343,0.0241045740885167,3.25277425667035,0.0162036040844078,0.0160115153112249,0.00599189485592145,0.0929934128410385,0.0919146988094253,0.0267707493605847,52.5,51.24,375.0,0.58,3.0672522016918795,3.04220256492176,3.1109197703130196,0.0,5.0
940.0,2.28011736627354,0.00713514937870097,0.00595016190985621,0.00203958927647418,0.0247594874103299,0.0408885895791677,0.0143301540083204,2.25292176861573,0.009384248450764809,0.00770803811534728,0.00249248288845332,0.0026455069747198,0.0455176307079609,0.0130841386807559,2.2877532891969103,0.00941278171531227,0.007539451489956821,0.0027102638511659802,0.0240103451892217,0.0422952727066036,0.0139032113499603,55.0,54.38,288.0,0.23,1.7346764279525302,1.7148569391330502,1.74006696144018,0.0,5.0
507.0,1.98306319686182,0.004388666556282421,0.00928906073744448,0.00179103553047358,0.0140910637241331,0.028402410130668,0.009217506420450109,1.8765944919541002,0.00523453845827736,0.00866267464691046,0.00225149644945954,0.00675561597289702,0.0296919856088683,0.009209949725170209,1.94922038023177,0.005245869832913,0.007412439042634359,0.0027222223841515698,0.00989926977960566,0.0279618152507076,0.009952664437470041,47.5,46.82,253.0,0.18,1.5352430906903702,1.4478276182664298,1.49029656042839,0.0,3.0
202.0,1.0,0.00544156498089445,0.0044733988661313,0.000688386794123151,0.0184955212898536,0.0220345512237626,0.00655383473513582,1.0,0.00551041613610318,0.00452999998744915,0.0006970968299625151,0.0187295418356828,0.0223133504867667,0.0066367592419910295,1.0,0.00529388424724999,0.00435199356659815,0.000669704399050374,0.0179935641942731,0.0214365470279702,0.0063759676830529,60.0,58.92,374.0,0.51,3.00261772020941,2.97257743432039,3.08855247050894,0.0,1.0
309.0,3.29052624801741,0.0152613911354118,0.012863322913094999,0.00393243521170158,0.0895894185414845,0.0620787151755452,0.0207326003087087,3.27727409258011,0.0141773436833885,0.0138228907734649,0.00385131642908139,0.0175672598332434,0.0541385663025074,0.0209592993112623,3.34371840901457,0.0163113269736763,0.0117698325518091,0.0037631911223393604,0.0839222882800255,0.0618210746914958,0.0238585990599428,50.0,48.93,362.0,0.51,2.75239470290415,2.74823419498509,2.82190407570053,0.0,2.0
681.0,2.03978852374742,0.008771313847462209,0.0064689601681257106,0.0034048324545579,0.027526797017582004,0.0339362549077304,0.0153480616650569,1.82062657652901,0.00793616487691291,0.00509365855255693,0.00165584059464164,0.00557674588355503,0.0387096339828368,0.0130571460089761,1.9568666727130801,0.00995721485978308,0.0059258076997803395,0.00316494199367463,0.0348927000811006,0.0339183483437397,0.0132058446798784,47.5,46.66,287.0,0.25,1.8978002047913602,1.6929109594947902,1.8003766158860501,0.0,4.0
1332.0,2.0672406854103,0.0308782365558826,0.00394311654947799,0.00582662021473734,0.0738444994989602,0.0464686177025144,0.013204496643587,1.6902304034784,0.0188873487697136,0.007154921199250041,0.00451237804458569,0.0553821453981702,0.044697586147274,0.0140952681919505,1.46234956752832,0.0157441621182875,0.00915420834944156,0.00293950166491288,0.0156992493063259,0.0334381830747742,0.0092736143609278,57.5,56.76,245.0,0.2,1.82633603214019,1.50293635217064,1.30068712853644,0.0,7.0
371.0,3.0819306352629603,0.00690863632732565,0.004993287254654971,0.0020542441882037397,0.0490273848641167,0.0549385761223159,0.0226483438961821,3.0510425768398703,0.00770998834100448,0.00467130562305203,0.0032076434097175,0.008388438640423409,0.0563154388119047,0.0199665645866805,3.15781559615102,0.00631519734547359,0.00465324968125435,0.00277845009613961,0.047523648119541,0.0602596669426259,0.0203304702114914,55.0,54.18,337.0,0.37,2.3009838911709704,2.27405060745938,2.3458274697167902,0.0,2.0
722.0,2.58534976322789,0.00955602056224676,0.00791115714266497,0.0036486835217909705,0.0566465122857464,0.0595051719899105,0.0257619584242479,2.2925590066712997,0.0185371298894337,0.0057936281592822795,0.00248455541951944,0.0101963986893704,0.068606072610235,0.0233022649815113,2.4550068176612,0.0183432981779212,0.007833177806209209,0.00415726482593975,0.0689042228932595,0.0589960971829784,0.0223996190121084,52.5,51.35,346.0,0.4,2.61086517866349,2.35306044984158,2.55330510798316,0.0,4.0
163.0,1.0,0.00347083475792595,0.00382173654874868,0.000714373260901011,0.0020132489517945803,0.014330919439505,0.00621769011121966,1.0,0.00344780381254204,0.00379637717215349,0.000709632991570135,0.00199988990998277,0.0142358257096296,0.00617643223196207,1.0,0.0034252796244677603,0.0037715757860898704,0.000704997023912203,0.00198682481147095,0.0141428243577226,0.00613608216311109,55.0,54.51,228.0,0.13,1.29657013987434,1.30555954596775,1.3146223090918001,0.0,1.0
547.0,2.3813220328359397,0.0170584920018902,0.0143632070304522,0.00280798632023161,0.05780150616267501,0.056720139214980994,0.0239321933964563,2.2599112371422003,0.0288689811109291,0.0206715329128238,0.0034197446547484,0.00575241906029173,0.0644526313452811,0.0213878918143125,2.37378877335596,0.038592797547905,0.0158229122944888,0.0039365216776441,0.0590296039135379,0.0573702642888726,0.0228110431983727,52.5,51.54,339.0,0.39,2.39541488141186,2.2691216477243104,2.3956846646501697,0.0,3.0
669.0,3.09323511451105,0.0123544004473514,0.00706029114750246,0.004234320507095339,0.0399902023183274,0.0441725711649483,0.0191341210178521,2.7593616392195397,0.0181366803422674,0.008369196945146441,0.00257818736488152,0.0136771025161227,0.0519963209114136,0.0120985077641351,2.9847168602345096,0.0174747467832935,0.00430798276578774,0.00345106793972788,0.055454893471732,0.0485640759294018,0.0142305278005057,47.5,46.42,330.0,0.35,2.3751578301964704,2.13658432199328,2.3064993167783303,0.0,4.0
392.0,3.8604840890856997,0.0167483708546722,0.0091488152995819,0.0031538160845160897,0.0773499768997096,0.0681493169499234,0.026092026101507005,3.8296271378210096,0.0175207914152998,0.0103970151391208,0.00319387576125353,0.016421073517137,0.0629924611294966,0.0215896767930568,3.9572876668724,0.0152865304562909,0.00924058338735955,0.0027740429462281397,0.0717894832124683,0.0635592818094868,0.0230604814001908,57.5,56.51,365.0,0.49,2.7957304187665,2.77543700548549,2.8719274885216897,0.0,2.0
1069.0,2.68341570674762,0.0138906405967002,0.00645528961230719,0.00533047800690524,0.0866383643427367,0.05336604257054701,0.0229353079898332,2.34714771209284,0.00667293417912375,0.00565919597015882,0.00448583994580705,0.0648325159164872,0.0593483803947465,0.0187964113742414,2.35079516243348,0.0139673763919967,0.00644821104715313,0.00308517392054862,0.0713587608307817,0.0618915628166863,0.0205548067102659,50.0,49.04,331.0,0.38,2.5066455927393596,2.22067264119651,2.24739162073796,0.0,6.0
694.0,3.3399208171076,0.00869666406512928,0.0126047817029195,0.00275702369459233,0.0730857727102416,0.0473038539415318,0.0259997099077959,3.04752465901202,0.00959910057832437,0.0102903016664003,0.00253681826296048,0.0132736428584779,0.0514112312098613,0.0219637449403914,3.3133936027232003,0.0117908459092299,0.00896638436779097,0.0030452282207052398,0.0849082837264487,0.0549984947974851,0.024305034352463,50.0,48.77,351.0,0.45,2.6936288387861,2.4361048648658903,2.63579093870985,0.0,4.0
410.0,2.3751154022993397,0.00503161340185398,0.0103390494995451,0.0027201497126983602,0.0504013698744523,0.0396126782635513,0.0179622724277786,2.35055377999131,0.004988768406808839,0.0108706348280099,0.00256670438835892,0.0111908835170122,0.0412412383653549,0.0182356088239686,2.40183612696982,0.00401215954571734,0.00984471947194367,0.0029671186669175103,0.0489216873350246,0.0437705618508237,0.0178052789961736,57.5,56.87,309.0,0.29,1.9166072111198798,1.9024793784834702,1.94426788036911,0.0,2.0
1105.0,2.9486918188789506,0.00793114140163511,0.00552856690532835,0.00241168911106626,0.0559674976849331,0.0344952369051191,0.018886986304149,2.61542262773201,0.00298201195211836,0.00995044523793763,0.0025321133818750397,0.0454018460224232,0.0399528587551289,0.0150601445039723,2.6135514921111502,0.00718208890454927,0.009922015477194691,0.00311514533373929,0.0391722769572116,0.0431721741026476,0.0160672736340673,52.5,51.69,301.0,0.28,2.12480164021918,1.8926995091311898,1.8915774184226,0.0,6.0
1155.0,3.51164384050444,0.00624077499216101,0.00341773095814153,0.00267717918210089,0.0976209485919209,0.0686388050575955,0.0234385013856843,3.0984704687822,0.004677865685461561,0.00476184168822166,0.00279289699668467,0.0661858250713811,0.0728589096516575,0.0223205607498761,3.12778472879103,0.0096764191425869,0.004668285917222279,0.00224192762376179,0.0717310957946198,0.0639543151478609,0.0221629707231007,57.5,56.6,334.0,0.37,2.50162807809136,2.21150989824817,2.23047463349676,0.0,6.0
128.0,1.0,0.00465390017125173,0.00135228389958697,0.00102188746196913,0.00969062695727393,0.0146390386702408,0.00588941564298248,1.0,0.00463881703741916,0.0013479011929782,0.00101857555909551,0.009659219961433959,0.0145915940385731,0.00587032824508608,1.0,0.00460260363963537,0.00133737866499729,0.0010106239452256699,0.00958381427676848,0.014477683273187,0.00582450092959899,52.5,51.91,284.0,0.23,1.6842778045939601,1.6920516743546101,1.7112865105569801,0.0,1.0
33.0,1.0,0.0032277467559809103,0.00464386023389415,0.0006396768487967321,0.0255592134520586,0.0179060929885265,0.00587893877783822,1.0,0.00321717932981518,0.00462865654728066,0.0006375825897421571,0.0254755343032814,0.0178474696423107,0.00585969152699595,1.0,0.00317019772830243,0.0045610626474229705,0.000628271746891362,0.0251035061139078,0.0175868367646295,0.0057741203902683105,47.5,46.33,373.0,0.58,2.98729907354967,2.99860438744414,3.06045102364073,0.0,1.0
127.0,1.0,0.00494923731839974,0.00119707640396104,0.000779572816091688,0.0144934989621964,0.0171019977107186,0.00550998696925006,1.0,0.00493039632831675,0.00119251931703944,0.000776605101522345,0.0144383244266777,0.0170368930191192,0.00548901129094522,1.0,0.00486291267516661,0.00117619698621509,0.000765975499799503,0.0142407032188078,0.0168037045079532,0.00541388172540341,52.5,51.89,292.0,0.24,1.7610717025525302,1.7664804610371299,1.7926209633534598,0.0,1.0
1352.0,2.76135339390329,0.0301929789870757,0.00308384436206718,0.0043511452151303,0.0728942144874561,0.0480588801691106,0.0163934452736,2.2317338920326,0.0179769087591718,0.0130628704674237,0.005066873870561621,0.0585357379121868,0.0437707752649282,0.0201304440244592,1.9388357952526598,0.0153415337579102,0.0103214929007758,0.00209462758222361,0.0128254986379698,0.039520537573613,0.012846825367379,60.0,59.19,257.0,0.23,1.9801530364830602,1.60464176735082,1.39330035889058,0.0,7.0
1168.0,1.71775437509761,0.00514410820944107,0.00908891143470397,0.0020117008538655602,0.0354189111172477,0.0434360935825186,0.0128038049508431,1.54572375792005,0.00524538420968326,0.0100375035784183,0.0018160934253829198,0.0242875866384172,0.0425546416169398,0.0137768270329766,1.5044153139656002,0.0089204870093358,0.00757551213763972,0.00266553629958551,0.007614382695884421,0.0365646864572301,0.0150986258512691,57.5,56.86,250.0,0.19,1.62048221333684,1.45900925011423,1.4148257330621699,0.0,6.0
1345.0,2.42122894971509,0.0166531767321171,0.00513221715256308,0.00415252876835116,0.0885007373332958,0.0642040144493495,0.0293218708727915,1.8840297326178,0.00669587241887445,0.0113769838155874,0.0038155054082862397,0.0863275372349629,0.0678948071208453,0.0290864620953665,1.69263058683405,0.0114844650854818,0.007215852727740659,0.0024326156616057,0.0244205394941928,0.046221245422753,0.0178292040602325,60.0,59.05,301.0,0.33,2.50972191040489,1.9731099347560301,1.77501523735781,0.0,7.0
615.0,3.74037701549124,0.0099779602670656,0.00500834819011657,0.00197198162069439,0.0853930510728837,0.0790877482343165,0.0295258741783909,3.57453247673386,0.0124965448984752,0.0029798437970263198,0.0020325760407026,0.00482005728422091,0.0862044540848353,0.0251467034101436,3.7645765274769403,0.0103659669337965,0.00480840540299608,0.00303197695889375,0.0903387106418801,0.0771399902753541,0.0255096498319072,60.0,59.0,355.0,0.41,2.6690929632075298,2.55239532283213,2.6879016394657405,0.0,3.0
46.0,1.0,0.00344776342509712,0.00296795997813035,0.000387498693892558,0.0193013334005518,0.0146525558047077,0.0037381674537625897,1.0,0.00344216245440393,0.00296313845913196,0.00038686919338439,0.0192699779421323,0.0146287523920243,0.0037320947150699204,1.0,0.00334797605666737,0.0028820593871366103,0.00037628345950262404,0.0187427018966596,0.0142284721875202,0.0036299750266820603,47.5,46.59,350.0,0.45,2.4972630257273702,2.5030469113289304,2.57337475973026,0.0,1.0
504.0,1.7139476459527,0.00679919517960633,0.0094183272318393,0.0017502520350120099,0.029160982055657994,0.0309239980456887,0.0152868258227872,1.62397690931,0.0069971078923122,0.0110290586420082,0.0036026468250237296,0.00599341995712203,0.0324706049790701,0.0141267409839391,1.71989300747342,0.00776424871066544,0.0103534602619966,0.0034874548984741302,0.0269703513818522,0.0311370415829692,0.0146589032297721,47.5,46.74,284.0,0.23,1.77997611173253,1.67240359892784,1.73544060808038,0.0,3.0
965.0,1.51331586789098,0.00440125949149714,0.00975942733308994,0.00316889509318346,0.0119400091265012,0.0341982594740113,0.0137109744093771,1.5023095202468202,0.00620951388205998,0.0115639286058297,0.0040555414308511605,0.00275271532088902,0.0343866672546467,0.0147906934410409,1.49403633713727,0.00346181178192625,0.0106807238632007,0.0038128077807361204,0.011711770815898997,0.034777817887482,0.0145625917854563,57.5,56.95,258.0,0.18,1.5049398411843602,1.49699189448582,1.50501844510247,0.0,5.0
236.0,1.0,0.008245499165963,0.00489294440426798,0.0009462428567767391,0.0127326053553425,0.0212618673566359,0.005795275843750379,1.0,0.00832350576964699,0.00493923413971141,0.0009551947940738859,0.0128530622591426,0.0214630154044481,0.00585010209221438,1.0,0.00816999428520428,0.0048481392109901295,0.000937578013978058,0.0126160115834249,0.0210671702586,0.00574220790902152,60.0,59.42,292.0,0.21,1.7458394346212,1.7326828759061,1.7680164980321398,0.0,1.0
434.0,3.36694409984427,0.00672798448416029,0.00420965559548354,0.00136265433934155,0.0799710848685704,0.0651586015320185,0.0226937474076307,3.32445398346516,0.00881624602185206,0.00409573985548508,0.00244211093800688,0.0112209476827952,0.0695572852111916,0.020905612489551997,3.43348072171159,0.00598688103806365,0.00576010316433427,0.00237382582064675,0.0809385240519864,0.07127983418720599,0.0243328126207359,60.0,59.2,344.0,0.37,2.39875786720269,2.36991658392735,2.4483115439054903,0.0,2.0
435.0,2.94169125414273,0.0054508506009741,0.0058223712489891295,0.00265763389249656,0.0720858937371316,0.0569717827596931,0.0189235330454264,2.89202443741089,0.0051663696288758,0.00705781475577924,0.00206820174054134,0.007886860309573609,0.0584988726330768,0.0211350641763319,2.96837349255827,0.00527608156647823,0.00928994313485915,0.0037789555986533297,0.0699559185195017,0.067833373901559,0.0206695696374813,60.0,59.22,340.0,0.35,2.33681163200345,2.30528484859293,2.3744328907825096,0.0,2.0
1296.0,3.4429502945996,0.0176254394510057,0.0105852464607435,0.0051335281596929395,0.0949060724137565,0.0698320996804051,0.0232634126298821,2.6479463026710697,0.00346419159215023,0.0048895131033295895,0.0037805907319400202,0.0977775513831333,0.0663921279763201,0.0201099713883876,2.48689962959918,0.0152319307980067,0.005161052069107729,0.00204704149692099,0.0364171883425071,0.0506961603072594,0.0155231654782092,55.0,53.98,311.0,0.37,2.6157622114456003,2.0314181948428898,1.90727540073066,0.0,7.0
144.0,1.0,0.0036766867036090102,0.00379036037144962,0.000851447865187154,0.0159402339978811,0.0174739600129883,0.0072332135437531905,1.0,0.0036859991044556296,0.0037999606877064896,0.000853604432896019,0.015980607807385,0.0175182184807709,0.0072515340016433,1.0,0.00358036125036119,0.0036910567836856397,0.000829140796855619,0.0155226160748704,0.0170161600278458,0.00704371070350399,55.0,54.11,354.0,0.43,2.5407000972987004,2.53766940698269,2.6201746516476803,0.0,1.0
951.0,3.83673108444149,0.0145260885280077,0.00747031566896287,0.00239991541429312,0.0888410534407053,0.0673966538575209,0.0238440220788409,3.7718832732715,0.0126697343737198,0.0073780106163041,0.00321431773955316,0.0120044281708208,0.0716586618117051,0.0207589774573208,3.89582277605687,0.0134362369171148,0.0079121165570806,0.00257642744411387,0.0820804741899796,0.0835725864298507,0.0216121988887873,57.5,56.5,361.0,0.47,2.7403742254616406,2.69661914009573,2.787884274478,0.0,5.0
747.0,3.4445740191494303,0.007612004175289321,0.0044141771476640295,0.00241723271003437,0.041858653954271005,0.0584826484024598,0.0262862468573421,3.0999034858977903,0.0129955394353665,0.00425920019436845,0.00229593328488165,0.0148759486420727,0.0648640621553975,0.0216112803850593,3.37966980187808,0.0102608851542231,0.00609128940104932,0.0038956409440688297,0.0594255759920844,0.061460624101339,0.0241858043127499,55.0,53.88,343.0,0.41,2.5574203264201802,2.30128636239728,2.4984825740802403,0.0,4.0
1112.0,1.92456615657262,0.00486860363901411,0.0129667019978691,0.0025536965431269,0.0358202689142378,0.0255434165523791,0.0153361316602194,1.74171725724406,0.00539804017752631,0.0142087036009613,0.00318810150495207,0.031427639364874,0.0270088556282488,0.0143428663679624,1.7117831715953502,0.00673681025377726,0.0139692902233445,0.0035244835978374897,0.00769641206402403,0.0222318310136647,0.014347188099699,52.5,51.83,251.0,0.18,1.62225942954819,1.4582985884428301,1.42723295867933,0.0,6.0
1019.0,1.53997617195759,0.0112552684512301,0.0106158945717394,0.00264265638624773,0.0313618258653961,0.0259210424943559,0.0127949962814937,1.4019511266931701,0.00457172269549078,0.0114525159326949,0.0020107901254509,0.0253541646509648,0.026130111037323996,0.0111057247102814,1.39054189315029,0.0105977001159876,0.0129845409686559,0.00217966344241215,0.00502980549942624,0.0241157006774737,0.0102869454704193,45.0,44.35,248.0,0.2,1.62267711946942,1.46415417796839,1.43327170301009,0.0,6.0
1134.0,2.7344988264364702,0.0077287564204221405,0.00534630571021795,0.00348761040805929,0.0729691739796075,0.0463743965416046,0.0230031974111477,2.4359748821204903,0.00468141335650467,0.00846373742021123,0.0024004193243829,0.0553721713067209,0.0428865211901681,0.0213080276866438,2.45049106705742,0.00714972378378665,0.0052215643075154,0.00313914801193487,0.0525247166410158,0.0478155601998187,0.0189984393145352,55.0,54.17,315.0,0.32,2.24878455120651,1.99550210244394,1.99468903305919,0.0,6.0
147.0,1.0,0.00313511598270896,0.00604055099766488,0.00047356380144806105,0.0255156261014799,0.0157422627636288,0.0076525543312979906,1.0,0.00313539259071752,0.00604108394917013,0.000473605583487631,0.0255178773185201,0.0157436516870298,0.00765322950817365,1.0,0.0030232494924097,0.00582501344074216,0.00045666620636929903,0.0246051833760741,0.0151805509499516,0.00737949764070405,55.0,54.17,345.0,0.39,2.4025921614632,2.38828393988793,2.4672307371065,0.0,1.0
282.0,3.84973882065484,0.0199347249979661,0.0161721301979198,0.00230905784252729,0.0901114539396339,0.0614191138339595,0.0246538831176345,3.8448590725842897,0.020123879208618,0.0170520281715885,0.00282376905832713,0.0188052790638201,0.0576701383758972,0.0205870788072265,3.93789590588309,0.0195112557597589,0.0158586276070766,0.00154450818520663,0.0854786248696113,0.0716040310512868,0.0226468268895909,47.5,46.41,361.0,0.51,2.74385774128057,2.74216226890262,2.8085393123633504,0.0,2.0
1142.0,2.0613925691063,0.0037100549146706703,0.00920383954537863,0.0020208722308578397,0.0364860815169168,0.0303422368949804,0.0144749955604894,1.84336623988221,0.00786391379635678,0.00959862554950125,0.00249333201332328,0.029759007008515,0.030708555672153002,0.0151916629746984,1.7970012358410201,0.00853060321705086,0.0102693656764488,0.00252133967974481,0.007767249665653509,0.0255347026645488,0.0133355800061773,55.0,54.33,259.0,0.2,1.69410120654482,1.51632724706405,1.48006552101346,0.0,6.0
571.0,3.4642404823980804,0.0131572894121792,0.005324276496050871,0.0020182392461604603,0.0590069987498324,0.0645120284589221,0.0273099236200123,3.2941837180887004,0.0143309838995115,0.00560937895770122,0.00269384468045588,0.00530766171615128,0.0706652176184022,0.0234357306074582,3.50401776084081,0.014888239669946998,0.00519267809402376,0.00313169490729703,0.0598172780830778,0.0665570781683294,0.0246842793502132,55.0,54.51,350.0,0.41,2.56792171619652,2.43591551176116,2.58124304446871,0.0,3.0
294.0,2.2382844718123502,0.0100854850522392,0.0052775304190532295,0.00214895239672832,0.0536193798982726,0.0456163452416442,0.0123907896544208,2.24510755336546,0.00893481450538338,0.0065722643177554795,0.0038103825741547205,0.0117729678388906,0.0355762832503821,0.0126618372903532,2.27329329965631,0.00654934135849705,0.00635162389012827,0.00276156721044634,0.0527217802794052,0.0442583067176292,0.0116866943299465,47.5,46.76,312.0,0.34,1.97105363231648,1.96511815594549,2.00588113917428,0.0,2.0
623.0,2.87239641511052,0.0057555363683295,0.0031627682835290803,0.00175457323462171,0.0510960761221093,0.0544068334949906,0.0197125346382836,2.67414949822507,0.00645890157080762,0.00428616126218108,0.0028490574719302,0.00499311613296399,0.0514280076051703,0.0198538994326064,2.8147931964892594,0.00679082141439253,0.00363293055176469,0.00269727326971035,0.0479805249400839,0.0504735754908475,0.0182003509384993,60.0,59.21,318.0,0.28,2.10653218285535,1.96739151087351,2.06406238752433,0.0,3.0
197.0,1.0,0.0045084658055373,0.00604300027082795,0.000721427568529208,0.00214225548509675,0.0213268149651295,0.0076946806106324,1.0,0.00446755813572889,0.0059881689667006105,0.000714881678632954,0.00212281767990769,0.0211333056113296,0.00762486274635708,1.0,0.00441621130090263,0.00591934534683857,0.000706665353213587,0.0020984195712619898,0.0208904149046862,0.00753722816923115,57.5,57.06,210.0,0.11,1.1916496628646,1.1991974318922198,1.20890781081067,0.0,1.0
980.0,2.30433215003216,0.00620226815879005,0.0054429178049048895,0.0032096361923272102,0.0661157194824229,0.0590911417639534,0.0199875149139661,2.27978976897048,0.006868113727255999,0.0057946766451791205,0.0030847045834964397,0.00555903572442643,0.060676492980278,0.0195615675649418,2.3452372539591098,0.00642247055765717,0.00435467175333813,0.0035869508021969102,0.0652563387812428,0.0619208383638948,0.0220369455328515,60.0,59.24,339.0,0.36,2.35474312196571,2.31338473177337,2.3719944474834103,0.0,5.0
1193.0,2.4706173816526897,0.00796453184243277,0.0114075605980885,0.0026003217251586697,0.0437828876720498,0.0567174277127242,0.0151854048237395,2.2137217803316496,0.00402439742625652,0.012779211624951,0.00166065089367541,0.0349648498275046,0.0544943049964078,0.0153700524632621,2.1345315776396903,0.0064330384958223895,0.0122594250795143,0.0018629153062136399,0.0157604149655628,0.0456933286556001,0.0147690567115706,60.0,59.32,282.0,0.23,1.90106982007729,1.7028350207968799,1.63787009826081,0.0,6.0
361.0,3.62948800016485,0.0122624457135835,0.0119004950209798,0.0023854143460706697,0.0655722454823221,0.0662438529617058,0.0209735128192121,3.57982021500537,0.0157044621059702,0.0107101436724022,0.0029531961833487,0.0143145297852407,0.0722295367321162,0.0218277332907712,3.68894894653798,0.0130021124117437,0.009320807564232021,0.00317012078543511,0.0663028290655726,0.0774726297304322,0.0191738663276239,55.0,53.98,362.0,0.48,2.7470715887554995,2.7247974005817097,2.8170464038716903,0.0,2.0
493.0,2.9849737536660803,0.00904275342612773,0.0113107836762896,0.00304737537196981,0.069199068871901,0.0368331779244903,0.0227162286313333,2.80844083932174,0.0106371262294655,0.009504713147132741,0.00377027798450894,0.00971481961089013,0.0388631865747233,0.0205115815701384,2.96365061775064,0.0117709911032309,0.00791832796877342,0.00230374476674043,0.0698591945042111,0.054118401550882,0.0216474360386815,47.5,46.47,344.0,0.41,2.45795012791149,2.33185278658899,2.45967062370812,0.0,3.0
485.0,3.9508521173438003,0.0126187497424413,0.0141705927663076,0.00177686431388735,0.0950708837673684,0.0563437901416214,0.0252663835070072,3.77867638495006,0.0152327512987426,0.0110423393423939,0.00194627341901097,0.00972975289048434,0.0615429348186255,0.0213340016343897,3.9550921405514003,0.0155548113703124,0.0113202125777595,0.00225311803694375,0.0914306597625421,0.0723728592099879,0.0236741875416952,47.5,46.3,360.0,0.5,2.81534906273288,2.69457672625557,2.8182612726699303,0.0,3.0
401.0,3.3682720016368903,0.008966096614960109,0.0048658781522931,0.0035988472165808796,0.0791299628960916,0.0620048806037153,0.0218146571346399,3.33320343133484,0.00852179237809908,0.0056551530120393,0.00407391803738708,0.0144233103135979,0.0649833417937984,0.0192603539661907,3.4266910781737594,0.0092216903644666,0.00536118024163926,0.0032798565163175302,0.0790582119782121,0.0625966453358342,0.0190390524394986,57.5,56.69,344.0,0.39,2.40755332989648,2.38495829062931,2.4548814739035096,0.0,2.0
